Code_Network;NameCity;CodeCity;Country;Continent;Region;City.Statut;Sources;Years;Network;Description;LeadPartnerCountry;Url;Start;End;geonameId;asciiName;lng_GN;lat_GN
104;Teguise;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;FIND YOUR GREATNESS;Europe’s first strategic brand building program for smart cites;RO;https://urbact.eu/find-your-greatness;2019;NA;6355127;Costa Teguise;-13,49911;28,99838
104;Budapest;HU1;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;FIND YOUR GREATNESS;Europe’s first strategic brand building program for smart cites;RO;https://urbact.eu/find-your-greatness;2019;NA;3054643;Budapest;19,04045;47,49835
105;Umea;SE13;SE;Europe;Northern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;602150;Umea;20,25972;63,82842
105;La Rochelle;FR14;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;3006787;La Rochelle;-1,15222;46,16308
105;Trikala;GR20;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;252664;Trikala;21,76837;39,55493
105;Celje;SI1;SI;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;3202781;Celje;15,26044;46,23092
105;Frankfurt;DE12;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;2925533;Frankfurt am Main;8,68417;50,11552
105;Panevezys;;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;596128;Panevezys;24,35;55,73333
105;Barcelona;ES8;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Genderedlandscape;Mapping the gendered landscape - A sustainable and tailor-made method for inclusion and urban development;SE;https://urbact.eu/genderedlandscape;2019;NA;3128760;Barcelona;2,15899;41,38879
106;Vic;;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;3106050;Vic;2,25486;41,93012
106;Farkadona;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;256504;Oichalia;21,97996;39,60827
106;Pärnu;;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;589580;Paernu;24,49711;58,38588
106;Falerna;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;2524800;Falerna;16,17151;39,00298
106;Anyksciai;;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;600994;Anyksciai;25,10264;55,52557
106;Loulé;PT14;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;2266988;Loule;-8,01968;37,13772
106;Alphen aan den Rijn;;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;2759875;Alphen aan den Rijn;4,65546;52,12917
106;Floriana;;MT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;2562305;Valletta;14,5148;35,89968
106;Bradford;;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;HEALTHY CITIES;Healthy Cities from Planning to Action;ES;https://urbact.eu/healthy-cities;2019;NA;2654993;Bradford;-1,75206;53,79391
107;Budapest;HU1;HU;Europe;Eastern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;3054643;Budapest;19,04045;47,49835
107;Messina;IT21;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;2524170;Messina;15,55256;38,19394
107;Espoo;;FI;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;660158;Espoo;24,6522;60,2052
107;Limerick;IE4;IE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;2962943;Luimneach;-8,62306;52,66472
107;Suceava;RO21;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;665850;Suceava;26,25;47,63333
107;Tartu;EE2;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;588335;Tartu;26,72509;58,38062
107;Poznan;PL18;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;3088171;Poznan;16,92993;52,40692
107;Santa Pola;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;2511102;Santa Pola;-0,5658;38,19165
107;Breda;;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Health&Greenspace;Health-responsive planning and management of urban green infrastructure;HU;https://urbact.eu/healthgreenspace;2019;NA;2758401;Breda;4,77596;51,58656
108;Cluj-Napoca;RO9;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;681290;Cluj-Napoca;23,6;46,76667
108;Murcia;ES29;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;2513416;Murcia;-1,13004;37,98704
108;Paris;FR26;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;2988507;Paris;2,3488;48,85341
108;Rotterdam;NL12;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;2747891;Rotterdam;4,47917;51,9225
108;Turin;IT41;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;3165524;Turin;7,68682;45,07049
108;Porto;PT18;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;2735943;Porto;-8,61099;41,14961
108;Veszprém;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Innovato-R;Innovative projects improving the Administration performances, reducing wastes and/or valuing resources ;IT;https://urbact.eu/innovato-r;2018;NA;3042929;Veszprem;17,91149;47,09327
109;Fundão;PT11;PT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;2739187;Fundao;-7,50135;40,14025
109;Nevers;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;2990474;Nevers;3,159;46,98956
109;Ånge;;SE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;2725924;Ange;15,65904;62,52495
109;Magdeburg;DE22;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;2874545;Magdeburg;11,62916;52,12773
109;Jelgava;LV3;LV;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;459279;Jelgava;23,71278;56,65
109;Ioannina;GR6;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;261779;Ioannina;20,85189;39,66486
109;Vaasa;;FI;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;632978;Vaasa;21,61577;63,096
109;Kežmarok;;SK;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;724503;Kezmarok;20,43352;49,13571
109;Razlog;;BG;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;IoTXchange;Internet of Things as a policy instrument for the city change;PT;https://urbact.eu/iotxchange;2019;NA;727689;Razlog;23,46714;41,8863
110;Mula;;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;2513436;Mula;-1,49014;38,04095
110;Sibenik;HR5;HR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;3190941;Sibenik;15,8942;43,73429
110;Heraklion;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;261745;Irakleion;25,14341;35,32787
110;Ukmerge;;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;593733;Ukmerge;24,75;55,25
110;Bragança;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;2742027;Braganca;-6,75719;41,80582
110;Cesena;IT10;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;3178957;Cesena;12,24315;44,1391
110;Catania;IT8;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;2525068;Catania;15,07041;37,49223
110;Belene;;BG;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;KAIROS;Cultural heritage as an opportunity of urban development and social sustainability;ES;https://urbact.eu/kair%C3%B3s;2019;NA;733359;Belene;25,12627;43,64594
111;Vila Nova de Famalicão;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;2732547;Vila Nova de Famalicao;-8,51978;41,40797
111;Pamplona;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;3114472;Pamplona;-1,64323;42,81687
111;Preston;UK21;UK;Europe;Northern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;2639912;Preston;-2,70452;53,76282
111;Schaerbeek;;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;2787149;Schaerbeek;4,37737;50,86935
111;Koszalin;PL12;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;3095049;Koszalin;16,17222;54,19438
111;Bistrita;RO6;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;684657;Bistrita;24,50011;47,13316
111;Kavala;GR7;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Making Spend Matter;To use spend analysis as an evidence tool to enhance the impact of procurement by public / anchor institutions in order to bring additional economic, social and environmental benefits to the local economy and its citizens ;UK;https://urbact.eu/makingspendmatter;2018;NA;735861;Kavala;24,40687;40,93959
112;Albergaria-a-velha;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;ON BOARD;Connecting cities through Education;ES;https://urbact.eu/onboard;2018;NA;8010414;Albergaria-A-Velha ;-8,50399;40,68706
112;Halmstad;;SE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;ON BOARD;Connecting cities through Education;ES;https://urbact.eu/onboard;2018;NA;2708365;Halmstad;12,85676;56,67446
112;Viladecans;ES39;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;ON BOARD;Connecting cities through Education;ES;https://urbact.eu/onboard;2018;NA;3105935;Viladecans;2,01427;41,31405
112;Tallinn;EE1;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;ON BOARD;Connecting cities through Education;ES;https://urbact.eu/onboard;2018;NA;588409;Tallinn;24,75353;59,43696
112;Nantes;FR24;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;ON BOARD;Connecting cities through Education;ES;https://urbact.eu/onboard;2018;NA;2990969;Nantes;-1,55336;47,21725
112;Poznan;PL18;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;ON BOARD;Connecting cities through Education;ES;https://urbact.eu/onboard;2018;NA;3088171;Poznan;16,92993;52,40692
113;Valongo;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;2732978;Valongo;-8,49857;41,18883
113;Grigny;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;3014646;Grigny;2,39343;48,65412
113;Katowice;PL10;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;3096472;Katowice;19,02754;50,25841
113;L'hospitalet de Llobregat;ES22;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;3120619;L'Hospitalet de Llobregat;2,10028;41,35967
113;Adelfia;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;3182351;Bari;16,86982;41,12066
113;Aarhus;DK1;DK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;2624652;Arhus;10,21076;56,15674
113;Brno;CZ1;CZ;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;ONSTAGE;Music schools for social change;ES;https://urbact.eu/onstage;2018;NA;3078610;Brno;16,60796;49,19522
114;Ghent;BE5;BE;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;2797656;Gent;3,71667;51,05
114;Glasgow;UK12;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;2648579;Glasgow;-4,25763;55,86515
114;Gothenburg;SE3;SE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;2711537;Goeteborg;11,96679;57,70716
114;Naples;IT23;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;3172394;Naples;14,26811;40,85216
114;Thessaloniki;GR19;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;734077;Thessaloniki;22,93086;40,64361
114;Toulouse;FR33;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;2972315;Toulouse;1,44367;43,60426
114;Utrecht;NL14;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;2745912;Utrecht;5,12222;52,09083
114;Braga;PT6;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;2742032;Braga;-8,42005;41,55032
114;Timisoara;RO23;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;ROOF;To end homelessness through innovative housing solutions at city level ;BE;https://urbact.eu/roof;2019;NA;665087;Timisoara;21,22571;45,75372
115;Rome;IT36;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;3169070;Rome;12,51133;41,89193
115;Thessaloniki;GR19;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;734077;Thessaloniki;22,93086;40,64361
115;Vilnius;LT6;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;593116;Vilnius;25,2798;54,68916
115;Krakow;PL13;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;3094802;Krakow;19,93658;50,06143
115;A Coruña;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;3119841;A Coruna;-8,396;43,37135
115;Loures;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;2266977;Loures;-9,16845;38,83091
115;Caen;FR5;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;RU:RBAN;Resilient Urban Agriculture;IT;https://urbact.eu/rurban;2018;NA;3029241;Caen;-0,35912;49,18585
116;Hamburg;DE16;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;2911298;Hamburg;9,99302;53,55073
116;Amadora;PT2;PT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;2271772;Amadora;-9,23083;38,75382
116;Warsaw;PL25;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;756135;Warsaw;21,01178;52,22977
116;Alba Iulia;RO1;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;686578;Alba Iulia;23,58333;46,06667
116;Cardiff;;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;2653822;Cardiff;-3,18;51,48
116;Ioannina;GR6;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;261779;Ioannina;20,85189;39,66486
116;Messina;IT21;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RUMOURLESS CITIES;Prevent discrimination, strengthen cohesion;PT;https://urbact.eu/rumourless-cities;2018;NA;2524170;Messina;15,55256;38,19394
117;Coimbra;PT8;PT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;2740637;Coimbra;-8,41955;40,20564
117;Cordoba;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;2519240;Cordoba;-4,77275;37,89155
117;Lugo;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;3174494;Lugo;11,91094;44,42137
117;Larissa;GR11;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;258576;Larisa;22,41761;39,63689
117;Tartu;EE2;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;588335;Tartu;26,72509;58,38062
117;Szecseny;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;3044809;Szecseny;19,52019;48,08057
117;Kranj;;SI;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;3197378;Kranj;14,35561;46,23887
117;Alba Iulia;RO1;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;FOOD CORRIDORS;Empowering Territorial Food Corridors within the European Union;PT;https://urbact.eu/partner-search-tool/rurban-food;2019;NA;686578;Alba Iulia;23,58333;46,06667
118;Manresa;ES26;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;3117533;Manresa;1,82399;41,72815
118;Idrija;SI2;SI;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;3199171;Idrija;14,03056;46,00278
118;Igoumenitsa;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;261807;Igoumenitsa;20,26728;39,50342
118;Melgaco;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;2737744;Melgaco;-8,26016;42,11337
118;Altena;DE2;DE;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;2957886;Altena;7,67337;51,29472
118;Isernia;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;3175445;Isernia;14,23399;41,59603
118;Nyírbátor;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;716948;Nyirbator;22,13333;47,83333
118;Aluksne;;LV;Europe;Northern Europe;Partner;https://keep.eu/programmes/85/;2019;Re-growCity;Tackling Long Term Decline in Smaller Cities;DE;https://urbact.eu/re-growcity;2019;NA;461528;Aluksne;27,04662;57,42162
119;Barcelona;ES8;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;3128760;Barcelona;2,15899;41,38879
119;Porto;PT18;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;2735943;Porto;-8,61099;41,14961
119;Gdansk;PL7;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/85/;2019;RiConnect;Rethinking mobility infrastructure to reconnect cities;ES;https://urbact.eu/riconnect;2019;NA;3099434;Gdansk;18,64912;54,35227
